,Title,Organization,Skills,Ratings,Review counts,Metadata
318,"Programming Foundations with JavaScript, HTML and CSS",Duke University," Hypertext Markup Language (HTML), HTML and CSS, Cascading Style Sheets (CSS), Web Development, Programming Principles, Javascript, Web Design, Computer Programming, Image Analysis, Computational Thinking, Algorithms, Debugging",0,0,Beginner · Course · 1 - 3 Months
319,Full Stack Web Development,Amazon," Full-Stack Web Development, Restful API, Front-End Web Development, Web Services, Application Deployment, Web Development, Spring Framework, Amazon Web Services, HTML and CSS, Application Programming Interface (API), Server Side, Web Applications, Back-End Web Development, Spring Boot, Model View Controller, Responsive Web Design, Javascript",0,0,Beginner · Course · 1 - 4 Weeks
320,Dialogflow CX: Bot Building Basics,Google Cloud," Virtual Environment, Agentic systems, Interactive Design, User Experience, Cloud API",0,0,Beginner · Project · Less Than 2 Hours
321,Programming with Java,Amazon," Object Oriented Programming (OOP), Object Oriented Design, Java, File Management, Data Import/Export, Maintainability, Debugging, Software Development",0,0,Beginner · Course · 1 - 4 Weeks
322,API Design and Fundamentals of Google Cloud's Apigee API Platform,Google Cloud," API Design, Restful API, API Gateway, Application Programming Interface (API), Cloud API, Application Lifecycle Management, Proxy Servers, Software Design Documents, Software Documentation, Authentications",0,0,Beginner · Course · 1 - 3 Months
323,Google ??????????,Google," Threat Modeling, Security Controls, Incident Response, Computer Security Incident Management, Intrusion Detection and Prevention, Vulnerability Management, Cybersecurity, Hardening, Network Security, Stakeholder Communications, Vulnerability Assessments, Relational Databases, Security Information and Event Management (SIEM), TCP/IP, Data Security, Cloud Security, Network Architecture, Security Management, Linux, Debugging",0,0,Beginner · Professional Certificate · 3 - 6 Months
324,Introduction to the Internet of Things and Embedded Systems,"University of California, Irvine"," Embedded Systems, Internet Of Things, General Networking, Operating Systems, Wireless Networks, Network Protocols, Computer Hardware, Emerging Technologies",0,0,Mixed · Course · 1 - 4 Weeks
325,Cyber Security Fundamentals,University of London," Key Management, Security Management, Cryptography, Information Systems Security, Cyber Security Policies, Cybersecurity, Cyber Risk, Encryption, Threat Management, Computer Security, Information Assurance, Data Integrity, Incident Response",0,0,Beginner · Course · 1 - 4 Weeks
326,Introduction to Python,Coursera Project Network," Data Science, Web Development, Python Programming, Programming Principles, Artificial Intelligence, Computational Thinking, Computer Programming, Application Development, Scientific Visualization",0,0,Beginner · Guided Project · Less Than 2 Hours
327,"Python Functions, Files, and Dictionaries",University of Michigan," Data Import/Export, Python Programming, File Management, Functional Design, Programming Principles, Data Structures, Debugging",0,0,Beginner · Course · 1 - 3 Months
328,Introduction to Concurrent Programming with GPUs,Johns Hopkins University," C and C++, System Programming, Computer Hardware, Computer Architecture, Software Development, Computer Programming, Algorithms, Python Programming, Development Environment, Debugging",0,0,Beginner · Course · 1 - 3 Months
329,Interactive Computer Graphics,The University of Tokyo," Visualization (Computer Graphics), Interactive Design, Computer Graphics, Computer Graphic Techniques, Human Computer Interaction, Animation and Game Design, User Interface (UI), Design, Technical Design, Algorithms, Simulations",0,0,Intermediate · Course · 1 - 3 Months
330,Product Management: Initial Product Strategy and Plan,SkillUp EdTech," Product Lifecycle Management, Product Roadmaps, Product Management, Product Planning, New Product Development, Product Strategy, Project Management Life Cycle, Agile Product Development, Business Planning, User Requirements Documents, Team Building, Competitive Analysis, Market Research, Market Analysis, Marketing Strategies, Risk Management, Financial Analysis",0,0,Beginner · Course · 1 - 3 Months
331,Learn Python,Scrimba," Object Oriented Programming (OOP), Data Structures, Python Programming, Programming Principles, User Interface (UI), Computer Programming, Scripting, Software Engineering, Performance Tuning, Scripting Languages, File Management, Web Development, Computational Thinking, Debugging, Software Development, Web Development Tools",0,0,Beginner · Specialization · 1 - 4 Weeks
332,Introduction to HTML5,University of Michigan," Hypertext Markup Language (HTML), Web Design, Web Content Accessibility Guidelines, Web Design and Development, Usability, Semantic Web, Cascading Style Sheets (CSS), Cloud Hosting, Web Servers, Data Validation, File Transfer Protocol (FTP)",0,0,Beginner · Course · 1 - 4 Weeks
333,Docker for Beginners with Hands-on labs,KodeKloud," Docker (Software), Containerization, Kubernetes, Application Deployment, Linux Commands, CI/CD, DevOps, YAML, Command-Line Interface, Data Storage, Computer Networking",0,0,Beginner · Course · 1 - 3 Months
334,Introduction to Software Testing,University of Minnesota," Software Testing, JUnit, Verification And Validation, Unit Testing, Test Case, Test Automation, Development Testing, Test Planning, Code Coverage, Software Quality Assurance, Functional Testing, Testability, Integration Testing, Test Data, Issue Tracking",0,0,Intermediate · Course · 1 - 4 Weeks
335,Designing for User Experience,Microsoft," Storyboarding, User Research, Information Architecture, User Experience Design, Persona (User Experience), Design Research, Design Thinking, User Centered Design, Wireframing, Usability Testing, Prototyping, Innovation, Creativity",0,0,Mixed · Course · 1 - 3 Months
336,International Cyber Conflicts,The State University of New York," Cyber Threat Intelligence, Cyber Security Policies, Cybersecurity, International Relations, Cyber Risk, Cyber Operations, Cyber Governance, Diplomacy, Infrastructure Architecture, Conflict Management, Security Management, Political Sciences, Media and Communications, Psychology",0,0,Mixed · Course · 1 - 3 Months
337,Data Governance with Databricks,Board Infinity," Data Governance, Databricks, Data Management, Data Architecture, Metadata Management, Information Management, Data Strategy, Data Security, Data Quality",0,0,Intermediate · Course · 1 - 4 Weeks
338,Product Design and UX/UI Fundamentals,Microsoft," User Story, Usability, Design Thinking, User Interface (UI) Design, User Experience Design, Mockups, Wireframing, Usability Testing, Human Centered Design, Figma (Design Software), Artificial Intelligence, Prototyping, User Research, Data Ethics",0,0,Beginner · Course · 1 - 3 Months
339,Practice Exams for CompTIA A+ Certification: Core 1 & Core 2,IBM," Hardware Troubleshooting, Network Security, General Networking, Network Administration, Infrastructure Security, Network Troubleshooting, Technical Support, Computer Networking, Mobile Security, Desktop Support, System Support, Computer Hardware, Technical Services, Information Technology, Operating Systems, Mac OS, Virtualization, Microsoft Windows, Unix, Simulations",0,0,Intermediate · Course · 1 - 4 Weeks
340,Introduction to Ethical Hacking Principles,SkillUp EdTech," Penetration Testing, Cybersecurity, Data Ethics, Information Systems Security, Cyber Security Policies, Computer Security, General Data Protection Regulation (GDPR), Vulnerability Management, Vulnerability Assessments, Information Privacy, Technical Writing",0,0,Beginner · Course · 1 - 4 Weeks
341,Oracle Java Foundations,Oracle," Java, Object Oriented Programming (OOP), Oracle Cloud, Computer Programming, Cloud Development, Integrated Development Environments, Development Environment",0,0,Beginner · Course · 1 - 4 Weeks
342,"HTML, CSS, and Javascript for Web Developers",Johns Hopkins University," HTML and CSS, Javascript, Responsive Web Design, Ajax, Front-End Web Development, Web Design, Web Applications, Hypertext Markup Language (HTML), Browser Compatibility, Web Development, Cascading Style Sheets (CSS), Usability, Cross Platform Development",0,0,Mixed · Course · 1 - 4 Weeks
343,Building AI Powered Chatbots Without Programming,IBM," Workflow Management, ChatGPT, Application Deployment, IBM Cloud, Artificial Intelligence, Business Process Automation, Generative AI, Automation, Customer Service, Customer experience improvement, Decision Support Systems, Interaction Design, WordPress",0,0,Beginner · Course · 1 - 3 Months
344,DevOps Complete Course,Packt," Ansible, Devops Tools, Artifactory, Docker (Software), Containerization, Apache Maven, GitHub, Kubernetes, CI/CD, DevOps, Version Control, Continuous Integration, Application Deployment, Software Development Tools, Build Tools, Prometheus (Software), Continuous Deployment, Infrastructure as Code (IaC), Continuous Delivery, Software Development",0,0,Intermediate · Specialization · 3 - 6 Months
345,IT Fundamentals and Hardware Essentials,Packt," Hardware Troubleshooting, Computer Hardware, Hardware Architecture, Computer Architecture, Desktop Support, Data Storage Technologies, System Configuration, Data Storage, Peripheral Devices, System Support",0,0,Beginner · Course · 1 - 3 Months
346,Learn the Art and Science of PCB Design with Eagle,Packt," Hardware Design, Schematic Diagrams, Software Installation, Electronic Systems, Electronic Components, Electrical Engineering, Design Software, Technical Design, Computer-Aided Design, Manufacturing and Production, System Configuration",0,0,Beginner · Course · 3 - 6 Months
347,Introduction to Databases for Back-End Development,Meta," Relational Databases, Database Management Systems, SQL, Database Design, Databases, Database Administration, MySQL, NoSQL, Query Languages",0,0,Beginner · Course · 1 - 3 Months
