id_no,title,organization,skills,ratings,review_counts,metadata
245,"IBM Deep Learning with PyTorch, Keras and Tensorflow",IBM,"applied machine learning,artificial intelligence,artificial intelligence machine learning aiml,artificial neural network,computer vision,data manipulation,data processing,deep learning,generative ai,image analysis,kera neural network library,nlp,predictive modeling,pytorch machine learning library,reinforcement learning,scientific visualization,tensorflow,time series analysis forecasting,unsupervised learning,verification validation",0,0,Intermediate ? Professional Certificate ? 3 - 6 Months
246,Object Oriented Java Programming: Data Structures and Beyond,University of California San Diego,"adaptability,algorithm,computer programming,data structure,development testing,eventdriven programming,graph theory,growth mindedness,interactive data visualization,java,network analysis,object oriented programming oop,oop,performance tuning,problem solving,qa testing,technical communication,unit testing,user interface ui",0,0,Intermediate ? Specialization ? 3 - 6 Months
247,Preparing for Google Cloud Certification: Machine Learning Engineer,Google Cloud,"apache airflow,artificial intelligence machine learning aiml,cicd,cloud computing,cloud infrastructure,cloud platform,data governance,data management,data pipeline,dataflow,feature engineering,generative ai,google cloud platform,hybrid cloud computing,kera neural network library,machine learning,mlops machine learning operation,prompt engineering,system design,tensorflow",0,0,Intermediate ? Professional Certificate ? 3 - 6 Months
248,Introduction to Google SEO,"University of California, Davis","business reporting,consumer behaviour,content strategy,data analysis,google analytics,keyword research,marketing,search engine optimization,target audience,user research,web analytics seo,web content",0,0,Beginner ? Course ? 1 - 4 Weeks
249,"TESOL Certificate, Part 2: Teach English Now!",Arizona State University,"digital transformation,education software technology,emerging technology,end user training support,english language,grammar,innovation,language competency,language learning,learning management system,literacy,oral comprehension,organizational skill,teaching,technology strategy,vocabulary",0,0,Beginner ? Specialization ? 3 - 6 Months
250,Introductory C Programming,Duke University,"algorithm,c programming language,commandline interface,computational thinking,computer programming,data structure,debugging,design patterns,development environment,maintainability,operating system,problem solving,program development,programming principle,pseudocode,qa testing,simulation,software development,software engineering,system programming",0,0,Beginner ? Specialization ? 3 - 6 Months
251,Engineering and Product Design Processes,Arizona State University,"design specification,engineering design process,engineering drawing,hardware design,ideation,product design,product development,prototyping,research design,user feedback",0,0,Beginner ? Course ? 1 - 4 Weeks
252,"Energy Production, Distribution & Safety",University at Buffalo,"basic electrical system,construction,economics,electric power system,electrical equipment,electrical power,electrical safety,electrical substation,electrical system,energy utility,environment,environment health safety,environmental engineering,environmental regulation,hazard communication hazcom,low voltage,occupational safety health administration osha,project design,safety training,workforce development",0,0,Beginner ? Specialization ? 3 - 6 Months
253,SAP Technology Consultant,SAP,"business consulting,cloud computing,cloud computing architecture,consulting,customer engagement,cybersecurity,digital transformation,product strategy,professional networking,project management,relationship management,sap application,solution design,stakeholder engagement,system design,system implementation,technical consulting,technical design,test planning,user feedback",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
254,Marketing Analytics,University of Virginia,"ab testing,advertising campaign,brand management,consumer behaviour,customer insight,datadriven decisionmaking,marketing,marketing analytics,marketing effectiveness,predictive analytics,regression analysis,resource allocation,return investment,statistical analysis,strategic marketing",0,0,Beginner ? Course ? 1 - 3 Months
255,Introduction to Programming with Python and Java,University of Pennsylvania,"computer programming,data analysis,data cleansing,data science,data structure,data visualization,data visualization software,debugging,eclipse software,java,matplotlib,object oriented programming oop,oop,panda python package,pivot table chart,programming principle,python,qa testing,unit testing",0,0,Beginner ? Specialization ? 3 - 6 Months
256,Digital Product Management: Modern Fundamentals,University of Virginia,"agile methodology,business modeling,customer engagement,customer insight,datadriven decisionmaking,design product,design thinking,innovation,marketing analytics,new product development,product improvement,product management,product roadmaps,product testing,stakeholder communication,stakeholder management",0,0,Beginner ? Course ? 1 - 4 Weeks
